Date, Open, High, Low, Close,Symbol
5/5/2020,1271.22,1302.45,1269.99,1273.51,RUT 2000
5/4/2020,1254.88,1263.97,1234.01,1263.97,RUT 2000
5/1/2020,1280.58,1281.09,1241.91,1260.48,RUT 2000
4/30/2020,1354.8,1354.8,1310.45,1310.66,RUT 2000
4/29/2020,1314.04,1373.39,1314.04,1360.76,RUT 2000
4/28/2020,1301.22,1316.71,1282.77,1298.08,RUT 2000
4/27/2020,1243.47,1289.18,1243.47,1281.88,RUT 2000
4/24/2020,1216.68,1238.31,1210.62,1233.05,RUT 2000
4/23/2020,1203.66,1232.59,1203.66,1214.07,RUT 2000
4/22/2020,1203.02,1213.34,1196.54,1201.52,RUT 2000
4/21/2020,1192.22,1195.88,1173.91,1185.09,RUT 2000
4/20/2020,1220.63,1233.86,1202.21,1213.35,RUT 2000
4/17/2020,1191.86,1231.93,1191.85,1229.1,RUT 2000
4/16/2020,1185.1,1187.84,1154.52,1178.09,RUT 2000
4/15/2020,1221.71,1221.71,1176.03,1183.98,RUT 2000
4/14/2020,1232.32,1251.88,1224.15,1237.33,RUT 2000
4/13/2020,1240.91,1240.93,1200.92,1212.04,RUT 2000
4/9/2020,1212.66,1250.13,1212.66,1246.73,RUT 2000
4/8/2020,1151.01,1197.17,1147.26,1191.66,RUT 2000
4/7/2020,1158.17,1190.98,1133.55,1139.17,RUT 2000
4/6/2020,1085.88,1139.93,1085.88,1138.78,RUT 2000
4/3/2020,1082.9,1082.9,1035.39,1052.05,RUT 2000
4/2/2020,1071.46,1102.36,1055.6,1085.81,RUT 2000
4/1/2020,1127.73,1127.73,1064.6,1071.99,RUT 2000
3/31/2020,1155.68,1164.63,1130.35,1153.1,RUT 2000
3/30/2020,1134.14,1158.64,1119.95,1158.32,RUT 2000
3/27/2020,1163.92,1163.92,1125.68,1131.99,RUT 2000
3/26/2020,1116.31,1180.32,1116.31,1180.32,RUT 2000
3/25/2020,1100.14,1146.81,1075.85,1110.37,RUT 2000
3/24/2020,1041.07,1096.54,1041.07,1096.54,RUT 2000
3/23/2020,1014.08,1017.89,966.42,1002.4,RUT 2000
3/20/2020,1064.72,1087.72,1009.53,1013.89,RUT 2000
3/19/2020,988.71,1069.15,968.86,1058.75,RUT 2000
3/18/2020,1057.65,1062.88,966.22,991.16,RUT 2000
3/17/2020,1043.87,1106.68,1011.96,1106.51,RUT 2000
3/16/2020,1174.97,1209.45,1035.19,1037.42,RUT 2000
3/13/2020,1153.76,1210.13,1109.39,1210.13,RUT 2000
3/12/2020,1253.87,1253.87,1121.72,1122.93,RUT 2000
3/11/2020,1349.24,1349.24,1249.28,1264.3,RUT 2000
3/10/2020,1329.88,1351.48,1288.93,1350.9,RUT 2000
3/9/2020,1396.24,1396.24,1310.76,1313.44,RUT 2000
3/6/2020,1476.63,1476.63,1417.27,1449.22,RUT 2000
3/5/2020,1522.85,1522.85,1462.92,1478.82,RUT 2000
3/4/2020,1500.15,1531.2,1494.58,1531.2,RUT 2000
3/3/2020,1518.52,1539.74,1472.74,1486.08,RUT 2000
3/2/2020,1476.6,1518.53,1463.06,1518.49,RUT 2000
2/28/2020,1496.83,1496.83,1448.21,1476.43,RUT 2000
2/27/2020,1545.25,1553.97,1495.89,1497.87,RUT 2000
2/26/2020,1572.27,1588.32,1551.39,1552.76,RUT 2000
2/25/2020,1630.87,1633.11,1568.97,1571.9,RUT 2000
2/24/2020,1676.65,1676.65,1620.14,1628.1,RUT 2000
2/21/2020,1694.73,1694.73,1673.2,1678.61,RUT 2000
2/20/2020,1689.42,1698.91,1677.62,1696.07,RUT 2000
2/19/2020,1685.33,1698.16,1685.33,1692.57,RUT 2000
2/18/2020,1686.03,1687.38,1674.6,1683.52,RUT 2000
2/14/2020,1694.87,1695.17,1683.47,1687.58,RUT 2000
2/13/2020,1684.58,1696.54,1680.38,1693.74,RUT 2000
2/12/2020,1684.39,1690.06,1683.02,1689.38,RUT 2000
2/11/2020,1654.92,1686.01,1653.67,1677.52,RUT 2000
2/10/2020,1654.92,1667.7,1653.67,1667.67,RUT 2000
2/7/2020,1673.53,1673.53,1654.31,1656.78,RUT 2000
2/6/2020,1685.44,1689.17,1677.29,1677.46,RUT 2000
2/5/2020,1644.42,1682.96,1644.42,1681.92,RUT 2000
2/4/2020,1644.42,1661.0,1644.42,1656.77,RUT 2000
2/3/2020,1618.8,1636.88,1618.8,1632.2,RUT 2000
1/31/2020,1643.69,1643.69,1610.64,1614.06,RUT 2000
1/30/2020,1641.47,1648.43,1630.94,1648.22,RUT 2000
1/29/2020,1661.08,1663.77,1649.0,1649.22,RUT 2000
1/28/2020,1651.13,1661.19,1651.13,1658.31,RUT 2000
1/27/2020,1660.82,1660.82,1632.26,1644.14,RUT 2000
1/24/2020,1687.81,1689.15,1653.19,1662.23,RUT 2000
1/23/2020,1680.54,1687.85,1666.47,1685.01,RUT 2000
1/22/2020,1691.07,1694.37,1682.94,1684.46,RUT 2000
1/21/2020,1695.45,1695.45,1684.26,1685.9,RUT 2000
1/17/2020,1712.93,1715.08,1697.69,1699.64,RUT 2000
1/16/2020,1691.82,1706.17,1691.82,1705.21,RUT 2000
1/15/2020,1673.69,1688.12,1673.4,1682.4,RUT 2000
1/14/2020,1668.39,1684.34,1662.86,1675.74,RUT 2000
1/13/2020,1658.98,1669.61,1652.32,1669.61,RUT 2000
1/10/2020,1665.47,1666.75,1654.01,1657.64,RUT 2000
1/9/2020,1669.86,1671.82,1663.78,1664.99,RUT 2000
1/8/2020,1658.47,1669.29,1658.23,1663.59,RUT 2000
1/7/2020,1659.73,1662.1,1653.33,1658.31,RUT 2000
1/6/2020,1650.66,1664.85,1645.51,1663.26,RUT 2000
1/3/2020,1675.9,1678.14,1648.54,1660.87,RUT 2000
1/2/2020,1675.9,1678.14,1653.52,1666.77,RUT 2000
12/31/2019,1660.05,1673.34,1659.83,1668.47,RUT 2000
12/30/2019,1669.88,1670.22,1658.05,1664.15,RUT 2000
12/27/2019,1681.25,1681.68,1666.43,1669.03,RUT 2000
12/26/2019,1680.22,1680.36,1675.1,1677.67,RUT 2000
12/24/2019,1676.23,1678.09,1673.74,1678.01,RUT 2000
12/23/2019,1673.98,1675.31,1666.19,1674.14,RUT 2000
12/20/2019,1670.6,1674.43,1668.86,1671.9,RUT 2000
12/19/2019,1662.52,1667.23,1660.62,1667.09,RUT 2000
12/18/2019,1660.48,1663.38,1654.73,1661.73,RUT 2000
12/17/2019,1650.6,1657.7,1649.63,1657.56,RUT 2000
12/16/2019,1647.2,1658.62,1647.2,1649.94,RUT 2000
12/13/2019,1643.83,1650.18,1632.65,1637.98,RUT 2000
12/12/2019,1631.8,1654.07,1629.86,1644.81,RUT 2000
12/11/2019,1633.43,1634.43,1626.74,1631.93,RUT 2000
12/10/2019,1629.1,1633.74,1626.37,1631.71,RUT 2000
12/9/2019,1631.46,1636.44,1629.62,1629.62,RUT 2000
12/6/2019,1620.92,1637.9,1620.92,1633.84,RUT 2000
12/5/2019,1617.17,1620.84,1611.8,1614.83,RUT 2000
12/4/2019,1607.68,1618.38,1607.68,1613.9,RUT 2000
12/3/2019,1602.76,1603.08,1589.73,1602.63,RUT 2000
12/2/2019,1626.56,1627.34,1606.63,1607.58,RUT 2000
11/29/2019,1630.16,1633.59,1623.92,1624.5,RUT 2000
11/27/2019,1626.8,1634.77,1626.8,1634.1,RUT 2000
11/26/2019,1621.9,1630.28,1619.95,1624.23,RUT 2000
11/25/2019,1594.49,1623.99,1594.49,1621.9,RUT 2000
11/22/2019,1588.89,1591.31,1581.81,1588.94,RUT 2000
11/21/2019,1594.1,1595.61,1581.04,1583.96,RUT 2000
11/20/2019,1593.44,1602.71,1581.98,1591.61,RUT 2000
11/19/2019,1594.96,1602.96,1592.04,1598.29,RUT 2000
11/18/2019,1594.11,1594.11,1588.55,1592.34,RUT 2000
11/15/2019,1594.06,1598.2,1591.04,1596.45,RUT 2000
11/14/2019,1587.35,1594.71,1586.68,1588.79,RUT 2000
11/13/2019,1588.29,1591.85,1581.06,1589.18,RUT 2000
11/12/2019,1595.62,1604.64,1593.41,1595.12,RUT 2000
11/11/2019,1592.75,1595.44,1588.31,1594.77,RUT 2000
11/8/2019,1590.96,1598.93,1587.49,1598.86,RUT 2000
11/7/2019,1598.25,1607.41,1590.33,1593.99,RUT 2000
11/6/2019,1598.42,1598.42,1587.02,1589.54,RUT 2000
11/5/2019,1598.93,1608.8,1597.93,1599.61,RUT 2000
11/4/2019,1597.1,1602.06,1593.74,1597.4,RUT 2000
11/1/2019,1569.2,1589.33,1569.2,1589.33,RUT 2000
10/31/2019,1570.19,1570.47,1552.87,1562.45,RUT 2000
10/30/2019,1575.61,1575.61,1562.05,1572.85,RUT 2000
10/29/2019,1571.76,1581.13,1569.46,1577.07,RUT 2000
10/28/2019,1563.5,1576.99,1563.5,1571.93,RUT 2000
10/25/2019,1548.99,1562.56,1547.79,1558.71,RUT 2000
10/24/2019,1556.61,1557.33,1544.89,1550.18,RUT 2000
10/23/2019,1550.6,1554.68,1545.89,1552.86,RUT 2000
10/22/2019,1550.77,1557.89,1547.31,1550.87,RUT 2000
10/21/2019,1541.73,1557.02,1541.73,1550.14,RUT 2000
10/18/2019,1539.24,1540.72,1525.47,1535.48,RUT 2000
10/17/2019,1530.18,1542.66,1530.18,1541.84,RUT 2000
10/16/2019,1521.48,1529.6,1520.4,1525.06,RUT 2000
10/15/2019,1508.54,1528.42,1507.8,1523.3,RUT 2000
10/14/2019,1507.33,1508.62,1499.98,1505.43,RUT 2000
10/11/2019,1486.96,1525.83,1486.96,1511.9,RUT 2000
10/10/2019,1480.7,1491.57,1480.7,1485.36,RUT 2000
10/9/2019,1480.0,1484.83,1476.51,1479.46,RUT 2000
10/8/2019,1494.62,1494.62,1472.55,1472.6,RUT 2000
10/7/2019,1498.71,1507.33,1492.61,1497.79,RUT 2000
10/4/2019,1486.57,1500.77,1482.02,1500.7,RUT 2000
10/3/2019,1476.44,1487.35,1462.22,1486.35,RUT 2000
10/2/2019,1493.07,1493.07,1469.08,1479.63,RUT 2000
10/1/2019,1523.85,1539.09,1491.55,1493.43,RUT 2000
9/30/2019,1521.49,1530.66,1518.34,1523.37,RUT 2000
9/27/2019,1534.12,1539.37,1515.64,1520.48,RUT 2000
9/26/2019,1549.54,1549.54,1531.04,1533.33,RUT 2000
9/25/2019,1533.14,1552.94,1530.7,1550.65,RUT 2000
9/24/2019,1559.48,1562.63,1530.33,1533.59,RUT 2000
9/23/2019,1556.91,1563.64,1552.45,1558.25,RUT 2000
9/20/2019,1561.63,1570.02,1554.25,1559.77,RUT 2000
9/19/2019,1570.76,1581.35,1560.92,1561.47,RUT 2000
9/18/2019,1577.55,1577.55,1557.15,1568.34,RUT 2000
9/17/2019,1582.37,1582.37,1569.41,1578.29,RUT 2000
9/16/2019,1574.73,1590.49,1570.5,1584.6,RUT 2000
9/13/2019,1579.23,1589.45,1577.11,1578.14,RUT 2000
9/12/2019,1575.8,1580.72,1562.82,1575.07,RUT 2000
9/11/2019,1543.87,1575.83,1541.88,1575.71,RUT 2000
9/10/2019,1523.57,1543.63,1516.56,1542.99,RUT 2000
9/9/2019,1507.53,1526.1,1506.77,1524.23,RUT 2000
9/6/2019,1511.51,1517.01,1504.91,1505.17,RUT 2000
9/5/2019,1491.27,1521.79,1491.27,1510.74,RUT 2000
9/4/2019,1475.36,1487.94,1475.36,1484.76,RUT 2000
9/3/2019,1494.03,1494.03,1467.47,1472.28,RUT 2000
8/30/2019,1499.07,1504.45,1488.34,1494.84,RUT 2000
8/29/2019,1478.48,1498.78,1478.48,1496.72,RUT 2000
8/28/2019,1455.9,1478.03,1450.32,1472.71,RUT 2000
8/27/2019,1479.46,1485.67,1454.91,1456.04,RUT 2000
8/26/2019,1461.59,1476.34,1461.59,1476.0,RUT 2000
8/23/2019,1504.3,1505.68,1456.89,1459.48,RUT 2000
8/22/2019,1510.81,1516.47,1500.37,1506.0,RUT 2000
8/21/2019,1498.54,1512.08,1498.54,1509.85,RUT 2000
8/20/2019,1508.63,1508.63,1497.77,1498.01,RUT 2000
8/19/2019,1496.62,1515.34,1496.62,1508.85,RUT 2000
8/16/2019,1462.13,1494.68,1462.13,1493.64,RUT 2000
8/15/2019,1467.58,1470.94,1456.28,1461.65,RUT 2000
8/14/2019,1509.58,1509.58,1465.46,1467.52,RUT 2000
8/13/2019,1512.76,1522.77,1490.0,1510.58,RUT 2000
8/12/2019,1512.76,1512.76,1491.61,1494.27,RUT 2000
8/9/2019,1530.96,1530.96,1509.96,1513.04,RUT 2000
8/8/2019,1502.32,1533.5,1502.32,1532.13,RUT 2000
8/7/2019,1501.53,1504.59,1478.45,1500.69,RUT 2000
8/6/2019,1487.68,1502.86,1483.4,1502.09,RUT 2000
8/5/2019,1532.39,1532.39,1472.66,1487.41,RUT 2000
8/2/2019,1550.46,1550.46,1522.37,1533.66,RUT 2000
8/1/2019,1574.93,1587.82,1546.55,1550.76,RUT 2000
7/31/2019,1586.76,1599.4,1568.4,1574.61,RUT 2000
7/30/2019,1567.65,1586.32,1557.97,1585.6,RUT 2000
7/29/2019,1578.9,1580.02,1565.63,1569.03,RUT 2000
7/26/2019,1561.93,1581.53,1561.93,1578.97,RUT 2000
7/25/2019,1580.21,1580.21,1560.65,1561.45,RUT 2000
7/24/2019,1554.09,1581.63,1550.57,1580.42,RUT 2000
7/23/2019,1546.12,1555.2,1544.76,1554.96,RUT 2000
7/22/2019,1549.73,1554.3,1543.56,1544.78,RUT 2000
7/19/2019,1554.92,1561.56,1547.64,1547.9,RUT 2000
7/18/2019,1550.33,1557.4,1546.02,1555.62,RUT 2000
7/17/2019,1561.75,1561.75,1547.76,1550.78,RUT 2000
7/16/2019,1561.49,1569.62,1558.24,1561.99,RUT 2000
7/15/2019,1570.73,1573.88,1558.78,1561.82,RUT 2000
7/12/2019,1558.65,1574.48,1558.65,1570.0,RUT 2000
7/11/2019,1565.46,1567.95,1552.4,1557.92,RUT 2000
7/10/2019,1564.65,1572.82,1558.8,1565.05,RUT 2000
7/9/2019,1559.01,1562.73,1554.12,1562.59,RUT 2000
7/8/2019,1574.23,1574.23,1559.02,1561.39,RUT 2000
7/5/2019,1571.11,1575.79,1559.58,1575.63,RUT 2000
7/3/2019,1562.19,1572.12,1562.19,1572.12,RUT 2000
7/2/2019,1569.53,1569.53,1552.93,1560.54,RUT 2000
7/1/2019,1574.65,1586.78,1562.78,1569.66,RUT 2000
6/28/2019,1548.12,1568.6,1548.12,1566.57,RUT 2000
6/27/2019,1518.88,1546.55,1518.88,1546.55,RUT 2000
6/26/2019,1523.26,1530.13,1517.78,1517.78,RUT 2000
6/25/2019,1530.99,1533.24,1520.5,1521.04,RUT 2000
6/24/2019,1550.1,1551.65,1530.08,1530.08,RUT 2000
6/21/2019,1561.88,1561.88,1546.13,1549.63,RUT 2000
6/20/2019,1560.31,1570.74,1556.08,1563.49,RUT 2000
6/19/2019,1550.46,1556.45,1547.59,1555.58,RUT 2000
6/18/2019,1532.87,1560.18,1532.87,1550.23,RUT 2000
6/17/2019,1523.25,1538.58,1523.25,1532.75,RUT 2000
6/14/2019,1535.32,1535.32,1522.42,1522.5,RUT 2000
6/13/2019,1520.52,1536.02,1520.52,1535.8,RUT 2000
6/12/2019,1518.64,1522.0,1512.4,1519.79,RUT 2000
6/11/2019,1525.03,1536.16,1513.21,1519.11,RUT 2000
6/10/2019,1516.62,1535.64,1516.62,1523.56,RUT 2000
6/7/2019,1504.68,1518.92,1504.68,1514.39,RUT 2000
6/6/2019,1506.35,1508.54,1490.77,1503.54,RUT 2000
6/5/2019,1510.1,1514.25,1494.08,1506.79,RUT 2000
6/4/2019,1475.32,1508.65,1475.32,1508.56,RUT 2000
6/3/2019,1465.88,1476.85,1460.49,1469.98,RUT 2000
5/31/2019,1478.53,1478.53,1461.47,1465.49,RUT 2000
5/30/2019,1491.85,1500.63,1477.99,1485.53,RUT 2000
5/29/2019,1503.53,1503.53,1481.42,1489.95,RUT 2000
5/28/2019,1514.99,1520.22,1503.57,1504.02,RUT 2000
5/24/2019,1505.87,1516.66,1505.76,1514.11,RUT 2000
5/23/2019,1525.07,1525.07,1493.48,1501.38,RUT 2000
5/22/2019,1542.58,1542.58,1528.37,1531.63,RUT 2000
5/21/2019,1529.82,1545.98,1529.82,1545.25,RUT 2000
5/20/2019,1530.25,1533.36,1521.63,1524.96,RUT 2000
5/17/2019,1555.02,1557.55,1534.69,1535.76,RUT 2000
5/16/2019,1548.46,1567.17,1548.46,1557.24,RUT 2000
5/15/2019,1541.55,1550.02,1529.44,1548.27,RUT 2000
5/14/2019,1523.81,1547.84,1523.81,1543.06,RUT 2000
5/13/2019,1571.51,1571.51,1520.28,1523.0,RUT 2000
5/10/2019,1570.0,1575.08,1546.14,1572.99,RUT 2000
5/9/2019,1573.34,1573.34,1546.85,1570.06,RUT 2000
5/8/2019,1581.59,1587.35,1574.85,1574.97,RUT 2000
5/7/2019,1611.46,1611.46,1571.49,1582.31,RUT 2000
5/6/2019,1611.68,1618.37,1588.84,1614.98,RUT 2000
5/3/2019,1584.02,1614.02,1584.02,1614.02,RUT 2000
5/2/2019,1576.0,1587.92,1566.45,1582.65,RUT 2000
5/1/2019,1593.48,1595.85,1576.13,1576.38,RUT 2000
4/30/2019,1598.55,1600.29,1580.9,1591.21,RUT 2000
4/29/2019,1591.93,1603.08,1591.93,1598.36,RUT 2000
4/26/2019,1575.66,1592.21,1574.06,1591.82,RUT 2000
4/25/2019,1587.05,1587.05,1565.45,1575.61,RUT 2000
4/24/2019,1585.11,1594.03,1583.36,1588.13,RUT 2000
4/23/2019,1560.53,1587.58,1560.53,1585.09,RUT 2000
4/22/2019,1565.22,1565.22,1554.46,1560.05,RUT 2000
4/18/2019,1567.09,1569.2,1556.11,1565.75,RUT 2000
4/17/2019,1584.13,1588.6,1561.57,1567.6,RUT 2000
4/16/2019,1580.26,1585.43,1579.49,1582.79,RUT 2000
4/15/2019,1585.17,1587.98,1574.73,1579.17,RUT 2000
4/12/2019,1581.38,1589.73,1580.23,1584.8,RUT 2000
4/11/2019,1581.93,1583.73,1577.37,1579.14,RUT 2000
4/10/2019,1560.02,1581.65,1560.02,1581.55,RUT 2000
4/9/2019,1577.51,1577.51,1558.39,1559.68,RUT 2000
4/8/2019,1581.35,1581.35,1571.21,1579.01,RUT 2000
4/5/2019,1568.22,1582.61,1568.23,1582.56,RUT 2000
4/4/2019,1561.07,1567.5,1558.36,1567.49,RUT 2000
4/3/2019,1554.88,1568.4,1554.88,1560.91,RUT 2000
4/2/2019,1556.08,1556.13,1545.55,1553.33,RUT 2000
4/1/2019,1542.89,1556.4,1542.89,1556.06,RUT 2000
3/29/2019,1536.61,1546.97,1532.22,1539.74,RUT 2000
3/28/2019,1522.89,1536.44,1520.12,1535.1,RUT 2000
3/27/2019,1527.97,1530.05,1505.76,1522.23,RUT 2000
3/26/2019,1513.76,1535.87,1513.76,1528.17,RUT 2000
3/25/2019,1505.87,1520.49,1494.99,1512.86,RUT 2000
3/22/2019,1561.97,1561.97,1505.88,1505.92,RUT 2000
3/21/2019,1541.83,1569.35,1538.36,1562.41,RUT 2000
3/20/2019,1554.72,1561.74,1535.41,1543.16,RUT 2000
3/19/2019,1565.53,1570.89,1552.66,1554.98,RUT 2000
3/18/2019,1553.66,1569.06,1552.68,1563.93,RUT 2000
3/15/2019,1550.5,1563.59,1550.13,1553.54,RUT 2000
3/14/2019,1555.87,1555.87,1549.21,1549.63,RUT 2000
3/13/2019,1550.27,1562.67,1550.27,1555.88,RUT 2000
3/12/2019,1549.03,1555.3,1545.51,1549.84,RUT 2000
3/11/2019,1522.8,1548.93,1522.8,1548.88,RUT 2000
3/8/2019,1522.54,1523.24,1510.64,1521.88,RUT 2000
3/7/2019,1536.76,1536.97,1521.61,1523.63,RUT 2000
3/6/2019,1568.31,1568.44,1536.82,1536.82,RUT 2000
3/5/2019,1575.69,1575.85,1567.67,1568.28,RUT 2000
3/4/2019,1590.15,1594.24,1564.48,1575.44,RUT 2000
3/1/2019,1577.49,1590.29,1576.13,1589.64,RUT 2000
2/28/2019,1580.76,1581.99,1571.32,1575.55,RUT 2000
2/27/2019,1577.2,1582.06,1570.6,1581.05,RUT 2000
2/26/2019,1588.56,1589.26,1577.43,1577.48,RUT 2000
2/25/2019,1591.62,1602.1,1588.81,1588.81,RUT 2000
2/22/2019,1576.31,1590.1,1576.31,1590.06,RUT 2000
2/21/2019,1581.31,1581.31,1569.42,1575.55,RUT 2000
2/20/2019,1574.55,1583.34,1573.96,1581.66,RUT 2000
2/19/2019,1568.54,1578.23,1564.85,1574.47,RUT 2000
2/15/2019,1547.12,1570.16,1547.12,1569.25,RUT 2000
2/14/2019,1540.99,1551.39,1534.59,1545.11,RUT 2000
2/13/2019,1538.3,1545.74,1536.25,1542.94,RUT 2000
2/12/2019,1520.14,1538.89,1520.14,1538.23,RUT 2000
2/11/2019,1506.82,1519.21,1505.67,1518.98,RUT 2000
2/8/2019,1504.17,1506.6,1495.12,1506.39,RUT 2000
2/7/2019,1516.7,1516.7,1494.37,1505.63,RUT 2000
2/6/2019,1520.17,1520.89,1511.18,1518.02,RUT 2000
2/5/2019,1517.92,1524.21,1512.72,1520.22,RUT 2000
2/4/2019,1501.97,1517.55,1500.13,1517.54,RUT 2000
2/1/2019,1499.53,1504.51,1495.47,1502.05,RUT 2000
1/31/2019,1486.64,1500.74,1484.82,1499.42,RUT 2000
1/30/2019,1473.38,1490.51,1467.57,1486.94,RUT 2000
1/29/2019,1476.09,1477.01,1469.31,1471.45,RUT 2000
1/28/2019,1480.28,1480.28,1464.77,1473.54,RUT 2000
1/25/2019,1466.79,1484.6,1466.79,1482.85,RUT 2000
1/24/2019,1454.23,1465.34,1453.73,1464.41,RUT 2000
1/23/2019,1457.73,1468.48,1444.97,1454.26,RUT 2000
1/22/2019,1479.82,1479.82,1451.01,1457.45,RUT 2000
1/18/2019,1466.69,1487.21,1466.69,1482.5,RUT 2000
1/17/2019,1453.83,1470.84,1448.55,1467.25,RUT 2000
1/16/2019,1445.91,1460.31,1445.91,1454.7,RUT 2000
1/15/2019,1432.85,1445.22,1432.13,1445.22,RUT 2000
1/14/2019,1446.5,1446.5,1431.31,1432.81,RUT 2000
1/11/2019,1444.44,1448.28,1437.45,1447.38,RUT 2000
1/10/2019,1436.98,1445.78,1424.54,1445.43,RUT 2000
1/9/2019,1427.0,1442.42,1427.0,1438.81,RUT 2000
1/8/2019,1405.87,1426.55,1404.01,1426.55,RUT 2000
1/7/2019,1380.84,1411.9,1380.84,1405.37,RUT 2000
1/4/2019,1333.1,1383.16,1333.1,1380.75,RUT 2000
1/3/2019,1346.11,1357.77,1325.18,1330.83,RUT 2000
1/2/2019,1346.11,1357.77,1325.18,1355.91,RUT 2000
12/31/2018,1338.52,1348.56,1329.17,1348.56,RUT 2000
12/28/2018,1332.06,1356.23,1326.44,1337.92,RUT 2000
12/27/2018,1329.79,1331.98,1289.32,1331.82,RUT 2000
12/26/2018,1268.19,1330.42,1268.19,1329.81,RUT 2000
12/24/2018,1290.54,1290.92,1266.92,1266.92,RUT 2000
12/21/2018,1325.87,1334.76,1289.49,1292.09,RUT 2000
12/20/2018,1348.65,1350.89,1313.02,1326.0,RUT 2000
12/19/2018,1377.21,1392.92,1344.14,1349.23,RUT 2000
12/18/2018,1379.49,1399.43,1373.72,1377.18,RUT 2000
12/17/2018,1410.77,1417.1,1372.73,1378.14,RUT 2000
12/14/2018,1431.82,1435.39,1407.11,1410.81,RUT 2000
12/13/2018,1455.68,1460.55,1431.68,1432.7,RUT 2000
12/12/2018,1440.7,1471.96,1440.7,1455.32,RUT 2000
12/11/2018,1444.29,1465.76,1431.88,1440.13,RUT 2000
12/10/2018,1448.01,1449.92,1422.98,1443.1,RUT 2000
12/7/2018,1477.51,1485.63,1440.85,1448.09,RUT 2000
12/6/2018,1479.16,1479.16,1442.83,1477.41,RUT 2000
12/4/2018,1548.11,1548.11,1479.91,1480.75,RUT 2000
12/3/2018,1536.33,1553.34,1529.53,1548.96,RUT 2000
11/30/2018,1524.87,1535.13,1519.98,1533.27,RUT 2000
11/29/2018,1529.7,1534.62,1514.57,1525.39,RUT 2000
11/28/2018,1493.67,1530.71,1486.34,1530.38,RUT 2000
11/27/2018,1505.45,1505.45,1491.27,1492.86,RUT 2000
11/26/2018,1489.1,1510.29,1489.1,1505.96,RUT 2000
11/23/2018,1485.73,1498.65,1476.81,1488.68,RUT 2000
11/21/2018,1469.45,1499.37,1469.45,1488.28,RUT 2000
11/20/2018,1496.14,1496.14,1465.25,1469.01,RUT 2000
11/19/2018,1527.33,1527.33,1492.95,1496.54,RUT 2000
11/16/2018,1523.75,1530.01,1510.41,1527.53,RUT 2000
11/15/2018,1502.33,1524.29,1491.66,1524.12,RUT 2000
11/14/2018,1516.08,1530.62,1494.92,1502.51,RUT 2000
11/13/2018,1519.99,1536.71,1513.3,1514.8,RUT 2000
11/12/2018,1549.01,1549.01,1518.04,1518.79,RUT 2000
11/9/2018,1577.04,1577.04,1539.92,1549.49,RUT 2000
11/8/2018,1581.62,1586.17,1573.15,1578.21,RUT 2000
11/7/2018,1556.27,1582.16,1556.27,1582.16,RUT 2000
11/6/2018,1547.1,1558.86,1544.65,1556.1,RUT 2000
11/5/2018,1548.34,1554.77,1534.76,1547.51,RUT 2000
11/2/2018,1546.13,1557.18,1535.96,1547.98,RUT 2000
11/1/2018,1512.68,1547.14,1512.68,1544.98,RUT 2000
10/31/2018,1508.82,1526.33,1508.82,1511.41,RUT 2000
10/30/2018,1476.97,1507.16,1474.8,1506.64,RUT 2000
10/29/2018,1485.2,1513.28,1461.65,1477.31,RUT 2000
10/26/2018,1500.15,1501.3,1459.16,1483.82,RUT 2000
10/25/2018,1470.53,1506.78,1470.53,1500.4,RUT 2000
10/24/2018,1526.56,1527.71,1468.46,1468.7,RUT 2000
10/23/2018,1536.93,1537.16,1501.04,1526.59,RUT 2000
10/22/2018,1542.42,1551.36,1535.78,1539.5,RUT 2000
10/19/2018,1560.64,1569.81,1538.74,1542.04,RUT 2000
10/18/2018,1588.74,1588.74,1555.57,1560.75,RUT 2000
10/17/2018,1596.38,1596.38,1571.51,1589.6,RUT 2000
10/16/2018,1554.49,1598.01,1554.11,1596.84,RUT 2000
10/15/2018,1546.68,1562.3,1537.55,1553.1,RUT 2000
10/12/2018,1546.85,1567.64,1530.98,1546.68,RUT 2000
10/11/2018,1575.1,1580.89,1545.38,1545.38,RUT 2000
10/10/2018,1621.41,1621.41,1575.25,1575.41,RUT 2000
10/9/2018,1628.06,1635.99,1621.25,1621.87,RUT 2000
10/8/2018,1631.2,1633.86,1616.66,1629.52,RUT 2000
10/5/2018,1647.25,1651.53,1618.14,1632.11,RUT 2000
10/4/2018,1671.0,1671.0,1643.66,1646.91,RUT 2000
10/3/2018,1656.31,1677.17,1656.31,1671.29,RUT 2000
10/2/2018,1672.98,1674.87,1653.34,1656.04,RUT 2000
10/1/2018,1697.83,1703.81,1669.83,1672.99,RUT 2000
9/28/2018,1689.84,1699.78,1686.99,1696.57,RUT 2000
9/27/2018,1691.73,1697.17,1689.74,1690.53,RUT 2000
9/26/2018,1709.07,1710.84,1690.92,1691.61,RUT 2000
9/25/2018,1705.49,1712.08,1705.49,1708.81,RUT 2000
9/24/2018,1711.67,1711.74,1697.76,1705.32,RUT 2000
9/21/2018,1720.15,1724.38,1710.97,1712.32,RUT 2000
9/20/2018,1704.7,1720.21,1704.71,1720.18,RUT 2000
9/19/2018,1710.88,1717.09,1700.51,1702.93,RUT 2000
9/18/2018,1704.22,1714.92,1704.22,1710.97,RUT 2000
9/17/2018,1721.66,1722.29,1702.71,1703.55,RUT 2000
